朝向,单位面积租金（元/月/㎡）
南,132.68465280849182
南,132.68465280849182
南,51.83332206521984
南,174.01896806751935
南北,40.033628247728096
南,79.97227627755711
南,161.14798756858383
南,105.93708258486481
南,82.93838862559241
南,97.56777475782283
北,109.8901098901099
南,100.29190992493744
南,162.92208645381683
南,101.53846153846153
南,141.01447472108165
南,70.31452773648569
南,156.27713144643167
南,94.99799042712559
南,150.6024096385542
南,170.12705299039357
南,97.34513274336283
南,63.94849785407725
南,141.61570646926296
南,131.19094902810374
南,146.66666666666666
南,144.64221141869902
南,148.12819822246163
南,112.06574523720583
南,116.37572734829592
南,133.04593429463358
南,184.7826086956522
南,107.47011576605453
南,125.80509239752001
南,169.68325791855204
南,166.66666666666666
南,67.93121554213704
南,172.42404423568584
南北,88.98741686701845
南,128.13370473537606
南,92.79446955596916
南北,79.22854038391887
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,126.99418303288603
南,146.95907754917476
南,248.01015111316184
南北,136.37785423834845
南,244.10853440991454
南,154.02843601895736
南,140.49497460283152
南,224.03943093984543
北,165.92920353982302
南,174.77628635346758
南,187.09677419354838
南北,201.33456051541648
南,237.81212841854935
南,166.40840800377282
南北,212.60574921380166
南,200.05927682276229
西,150.86049066276087
南,288.77337953707405
南,173.2980927209086
南,179.53321364452424
南,147.83058614827408
南,115.18841533651472
南北,170.1537685908747
南,197.7413543085644
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,119.65811965811966
南,147.71037181996084
南北,119.32233688144959
南,89.74358974358974
北,116.51131824234355
南,230.76923076923077
南,94.05940594059406
南,144.44444444444446
南,161.10689916603488
西,117.10074702200686
南,110.96961979261415
南,173.33333333333334
南,189.00343642611682
南,159.08313376667806
北,128.57142857142858
南,250.0
南,153.0
南,163.2
南,102.8101439342015
南,136.0
南,144.6621970087674
南,163.63636363636363
南,249.01408450704224
东,117.80104712041884
南,117.94748253432908
南,131.9609395618897
南,311.6666666666667
南,122.0865704772475
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,121.41067643091154
南,111.63450990514293
南北,115.55626394644564
南,139.13939706261272
北,266.6666666666667
南,128.75
南,114.1304347826087
北,189.93168993168993
南,115.61330103501432
南,153.5553980628396
南,132.06013815522147
南,100.53360142293712
南,148.37494112105512
南,153.3494753833737
南北,108.42712050507824
南,135.71428571428572
南北,111.13010771071978
南,179.10638297872342
南,170.4398227071258
南,116.05783866057838
西,140.27033919918387
北,141.11111111111111
南,124.3144424131627
北,169.4277108433735
南,110.44880785413744
南,139.9620075984803
西,168.00760215394362
南,159.29312647693413
南,114.63317384370016
南,206.25
南,249.01408450704224
东,117.80104712041884
南,117.94748253432908
南,131.9609395618897
南,311.6666666666667
南,102.8101439342015
南,136.0
南,144.6621970087674
南,156.25
南,146.97406340057637
北,140.0
南,153.0
南,163.2
东,243.46666666666667
南,131.8565400843882
西,145.23548740416211
北,147.4604041507373
南,105.73600552868002
南,207.14865962632007
南,104.74742355127556
南,159.08313376667806
北,128.57142857142858
南,250.0
南,138.3273036816344
南,122.50332889480693
南,92.67227113258754
北,149.2699010833726
南,136.77954909914158
南,62.75315191967597
南,150.742726553573
南,118.55670103092784
南,63.28970864130557
南,95.92326139088729
南,114.25
南,146.85314685314685
南,155.13496742165682
南,96.47651006711409
南,66.67022241186196
南,151.00671140939596
南,63.695233473361746
南北,90.6164301895791
南,111.40428026971561
南,109.0037061260083
南,147.2063153126921
南,117.87113235346966
南,107.83130022065865
南,112.57402966080956
南,45.42013626040878
南,142.5894239387273
南,150.008333796322
南,65.21030322791002
南,144.61315979754156
南,109.26740019820599
南,99.3352181554214
南,147.4382602285293
南,88.71540099361249
南,115.12415349887134
南,102.19430189347018
南,127.65957446808511
南,140.1120896717374
南,139.49433304272014
南,135.13513513513513
南,159.84868954336667
南,170.05813953488374
南,141.66666666666666
东,134.47715369333574
南,129.64444444444445
南,119.91755667978265
南,226.66666666666666
南,118.17501869857892
南,149.2425938362809
南,127.20942688805569
南,107.93625873302457
南,139.9620075984803
西,168.00760215394362
南,159.29312647693413
南,114.63317384370016
南,206.25
南,129.59016393442624
南,176.8
南,150.0
南北,139.15547024952016
北,163.9871382636656
南,160.6664683130021
南北,99.20535714285714
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,183.33333333333334
南,101.00019611688566
南,120.58759044069284
南北,156.80597014925374
东,185.3035143769968
南,134.77088948787062
南,139.9620075984803
西,168.00760215394362
南,159.29312647693413
南,114.63317384370016
南,206.25
南,129.59016393442624
北,163.9871382636656
南,174.01574803149606
南,162.9889669007021
南,160.6664683130021
南北,99.20535714285714
南,135.01350135013502
南,176.8
南,150.0
南北,139.15547024952016
南,117.94748253432908
南,131.9609395618897
南,311.6666666666667
南,159.08313376667806
南,146.97406340057637
南,110.1284832304355
南,262.5
南,154.86725663716814
南,181.0657009829281
南,163.45210853220007
南北,117.43536319727247
南,108.49056603773585
南,180.0
南,118.17501869857892
南,149.2425938362809
南,127.20942688805569
南北,167.44321490972624
南北,124.11039750043395
东,145.83333333333334
南,126.19047619047619
南,128.01755669348938
南,155.6543837357052
南,106.1612865175166
南北,164.60905349794237
南,121.41067643091154
南,111.63450990514293
南北,115.55626394644564
南,139.13939706261272
北,266.6666666666667
南,128.75
南,114.1304347826087
北,189.93168993168993
南,113.59297441771669
北,138.98080741230973
南,105.85511081706913
南北,97.5609756097561
南,122.50332889480693
南,118.18181818181819
南,307.61904761904765
南,183.15018315018315
南,124.17823228634039
南,127.90101295037826
南北,117.99776425288783
南,101.79556058249682
东,149.30248383804016
南,110.4417670682731
南,92.67227113258754
北,149.2699010833726
南,136.77954909914158
南,129.87012987012986
北,189.93168993168993
南,113.59297441771669
北,138.98080741230973
北,150.0
南,133.06641544983515
南,117.94770984863378
南,145.79283532352125
北,117.11560983771122
南,161.33369185264857
南北,124.11039750043395
东,145.83333333333334
南,126.19047619047619
南,118.18181818181819
南,128.01755669348938
南,121.41067643091154
南,111.63450990514293
南北,115.55626394644564
南,139.13939706261272
北,266.6666666666667
南,128.75
南北,97.5609756097561
南,146.97406340057637
北,140.0
南北,114.50124604297164
北,131.8181818181818
南北,141.41414141414143
南,50.27032154035853
南北,73.6842105263158
南,58.108108108108105
南,89.56612771897174
南北,96.248766041461
南,143.26647564469914
南,118.26086956521739
南北,82.76899924755456
南,283.50515463917526
南,96.3855421686747
南,155.4519209415945
南,177.96610169491527
南,104.43646085721447
南,233.02384853449846
东,117.33535200605601
南,149.61660744342623
南,111.76590123958545
南,195.8863858961802
南,161.36919315403424
南,310.3448275862069
南,142.4813678211311
南,171.10266159695817
南,273.1941864277128
南,288.3720930232558
南,114.36950146627565
南,133.23084806559058
南,321.10091743119267
南,137.5
南,272.596843615495
南,110.1284832304355
南,181.0657009829281
南,152.47944842216918
南,340.4255319148936
东,250.0
南,141.3427561837456
北,158.94039735099338
西,159.85790408525756
南,87.22620662919171
南,138.4950207742531
南,153.84615384615384
南北,288.2643162037807
南,137.7726750861079
南,330.24291200861074
南,171.65898617511522
南,225.53191489361703
南北,203.98912058023572
南,287.8048780487805
南,175.7963574994726
南,115.42679055808853
南,145.3878500492082
南北,184.51248342270657
南,202.46478873239437
南,171.63874131589702
南北,165.41353383458647
南,107.94007167220758
南,113.08705485830856
南,230.44129508007833
南,193.28279532105026
南,208.00832033281333
南,153.46389944460682
南,198.96538002387587
南,287.4
南,228.29561020155242
南,249.7842772151324
南,146.13778705636744
南,181.0657009829281
南,152.47944842216918
南,105.39073615429203
南北,142.0022314636373
南,262.5
南,272.596843615495
南,123.634865031939
南,118.76484560570071
南北,117.43536319727247
南,127.53980121382708
南,110.1284832304355
南,136.2088535754824
南,108.49056603773585
南,107.93625873302457
北,144.23076923076923
北,155.04
南,135.77732518669382
南,163.2
南,152.23880597014926
北,244.44444444444446
南,165.92541908997606
北,183.9622641509434
南,98.6842105263158
南,144.73684210526315
南,106.11419909044973
南,234.5679012345679
东,109.52757983636843
南,152.96088571636682
南,122.82091917591124
南,89.197224975223
南,90.16176080615222
南,121.85215272136475
南,121.50668286755771
南,160.8840497277972
南,115.96330275229357
南,123.7396883593034
南,157.72870662460568
南,141.73703256936068
南,102.04602275626307
南,128.59938495946324
南,132.35294117647058
南,112.52557399408956
南北,146.5248136586609
南,239.36170212765958
南北,294.18420457116997
南,100.11441647597255
南,102.38095238095238
南,109.29323706696695
南,116.15151319610247
南北,123.28767123287672
南北,270.41942604856513
南,79.36507936507937
南,98.02631578947368
南,137.09677419354838
南,125.25907903036857
南,132.2867977775818
南,128.28103414249063
南,161.0305958132045
南,108.25815405968078
南,78.51426845840253
南,161.75413371675054
南,144.30785676109033
东,173.33333333333334
南,145.45454545454547
南,124.3144424131627
南,120.54244098442994
西,108.5510189789201
南,126.30572813545436
南,108.59929078014186
南,118.89143981633323
南,110.99726775956283
南,126.46927540544563
南,100.02000400080016
南北,93.74191880010343
南,167.44809109176154
南,148.79425346331453
南,110.27228772584613
北,305.55555555555554
南,149.61660744342623
南,195.8863858961802
南,161.36919315403424
南,116.02209944751382
南,114.36950146627565
南,133.23084806559058
南,164.6150484376138
南,168.4532924961715
西,129.42191544434857
南北,150.36610878661088
南北,128.61136999068034
南,147.48054076198278
南,168.5240554498505
南,175.25411847178407
南,130.76923076923077
南,162.85381930981
北,157.05128205128204
南,157.98342929363855
南,177.96610169491527
南,135.83265417006248
南,170.9796672828096
南,148.92514892514893
南,104.43646085721447
南,104.6405823475887
北,202.02020202020202
南,128.01755669348938
南,145.84990718642268
南,159.57446808510636
北,166.11295681063123
南,133.33333333333334
南,127.7139208173691
南,197.6434815659445
南,236.71751709626514
南,141.3427561837456
南,160.50444253367726
北,174.24638438752396
南,186.0140673138406
南,139.52122191217506
北,207.5134168157424
南,274.39024390243907
南北,283.3333333333333
南,135.01144164759725
南,142.1877524640491
东,136.59915214319358
南,143.48627611634575
南,103.18639590556381
南,176.66666666666666
南,135.71428571428572
南,160.15073009891663
南,318.47133757961785
北,143.41892204487624
北,166.14420062695925
南,172.58657165126377
南,146.97406340057637
南,138.3273036816344
南,133.03533418475948
南北,107.84396326565002
南,173.33333333333334
南,89.74358974358974
南北,120.0
西,138.86646213466818
南,232.5581395348837
南北,181.25
北,145.55013143071724
南,147.71037181996084
南,131.8565400843882
西,145.23548740416211
北,147.4604041507373
南,105.73600552868002
南北,136.17793917385382
南,119.51533135509398
南,136.16018845700825
北,183.52539479300043
南,127.02702702702703
南,102.21294363256784
东,243.46666666666667
南,172.19247988478756
南,164.0625
东,320.90709739530405
南,260.0
南北,132.7659574468085
南,129.27636764937728
南,126.71594508975713
南,167.91044776119404
南,180.50541516245488
南,172.9796859753393
南北,154.98869874071684
东,190.47619047619048
南,147.92899408284023
南北,118.21366024518389
南,197.1631205673759
南,209.7560975609756
南,181.40589569160997
南,140.92777451556077
南,283.3333333333333
南,115.60232799170852
南,118.99803653239722
南,162.3782163377467
南,146.1599787403667
南,173.8580685949107
南北,140.0
南,105.79576816927323
南,250.0
南,178.68745938921376
南北,159.14154503705723
南,144.28121720881427
南,211.53846153846155
南,142.54490164401787
西,104.53292787227977
南北,216.76300578034682
南,250.0
南,137.36263736263737
南,154.03573629081947
南,181.7478731631864
南,191.42857142857142
南,122.90045063498566
南,129.35016938712658
南,265.43950913698814
东,156.58747300215984
南,167.76438424257486
南,131.57894736842104
南,165.56291390728478
南,219.91985143192258
南,225.62251302457233
南,209.35736391771346
南,133.33333333333334
北,149.41740918437284
南,135.36548681439888
北,207.138304652645
南,113.63636363636364
南,131.57894736842104
南北,146.4386129334583
南,154.5993300695697
南,148.26804791194562
南,144.70082127493157
南,153.4277146244508
南,142.21861032100773
南,148.27586206896552
南,145.57387057387058
南,163.64283173247955
南,133.5019673974143
南,121.8274111675127
南北,141.3427561837456
南北,125.0
南,243.90243902439025
南,107.4453292883327
南,161.0305958132045
南,108.25815405968078
南,78.51426845840253
南,161.75413371675054
南,144.30785676109033
东,173.33333333333334
南,145.45454545454547
北,143.41892204487624
南,103.46657233816767
南,110.4699093157461
南北,113.98735108104134
南北,147.76571123375467
东,95.87727708533079
南,30.12653143201446
南,227.7558457333738
南,119.11623439000961
南,236.6863905325444
南,101.42497904442583
西,171.21891561353445
南,118.15675462780622
南,89.03201363894676
南,137.84785043508228
南,87.80332056194125
南,87.78229989625729
西,109.14382731021101
南,203.7037037037037
西,95.49274255156607
南,220.4724409448819
南,250.83612040133778
南,146.76744698025976
南,141.25467386788534
南,93.95652520105104
南,116.7728237791932
南,148.90800794176042
南,105.52804610763862
南,251.36612021857923
南北,315.5344364517402
北,206.66666666666666
南,122.22499376403093
南,161.1170784103115
南,125.0
南,169.03313049357675
南,158.1325301204819
南,93.76172021502688
南,159.41698929628788
南,139.33236574746007
南,234.375
南,145.0
东,124.2976332368466
南,157.97101449275362
南,110.62853396705728
南,148.79710749548047
南,142.24751066856328
南,131.0344827586207
南,98.4936268829664
南北,142.74591227614846
南,107.87934110617817
南,126.74913810586088
南,127.82838671760211
东,143.6646255299105
南,115.64625850340136
南,152.2224477369596
北,160.22787965105928
南北,168.67469879518072
南,120.05762766127742
南,145.05517277107185
南,148.79425346331453
南,110.27228772584613
北,305.55555555555554
南,194.28571428571428
南,163.43977872768417
南,192.92604501607718
南,183.1992850759607
南,121.79208351457156
北,186.06663781912593
南,134.96143958868893
北,276.9230769230769
南,159.57446808510636
北,166.11295681063123
南,133.33333333333334
南,127.7139208173691
南,197.6434815659445
南,170.082860880942
南,164.6150484376138
南,168.4532924961715
南,123.96694214876032
南,176.0046934584922
西,129.42191544434857
南北,150.36610878661088
南,107.69532014881536
西,104.53292787227977
南北,216.76300578034682
南,250.0
南,137.36263736263737
南,154.03573629081947
南,181.7478731631864
南,191.42857142857142
南,122.90045063498566
南,129.35016938712658
南,265.43950913698814
东,156.58747300215984
南,167.76438424257486
南,131.57894736842104
南,165.56291390728478
南,219.91985143192258
南,146.25850340136054
南,147.16981132075472
南,183.93623543838137
南,172.19247988478756
南,164.0625
东,320.90709739530405
南,260.0
南北,132.7659574468085
南,164.20361247947454
南,226.3788530138114
南,189.81018981018983
南,144.98933901918977
南,127.11864406779661
南,144.10705095213586
东,221.97558268590453
南,117.36796104382569
南,125.76588197355692
南,146.4035646085296
南,216.21621621621622
南,171.5370018975332
南,195.4022988505747
南,160.8187134502924
南,253.077975376197
南北,173.66946778711483
南,150.14299332697806
西,141.9558359621451
南,281.6901408450704
北,314.8148148148148
南,337.5
南北,153.73262821301194
南,159.9247412982126
南,175.0
南,155.55555555555554
南,148.5148514851485
南,148.5148514851485
东,187.5
南,116.55708308427974
东,222.22222222222223
南,191.66666666666666
南,135.82855418050104
北,177.49092375958048
南,211.44629264166903
南,182.97995933778682
南北,311.62690737158823
东,143.4583014537108
南,112.8276340913036
南北,142.28124258951863
北,142.19694276573054
南,216.86746987951807
南,193.40733266061218
南,107.38916256157636
南,164.17910447761193
南,114.79173499508036
南北,97.28528644575402
南,194.6098401754936
南,100.0
南,151.42043481280822
南,144.52214452214452
西,217.54894851341552
南,226.66666666666666
南,97.38994935722633
南,124.89592006661115
南北,143.47826086956522
南,132.7433628318584
南,154.8250265111347
南,352.94117647058823
南,121.67491818410673
南,116.08469539375928
南,142.18802275008363
南,185.39117538005192
南,116.6974618302052
南,129.4820717131474
南,275.2227131165351
南,180.03273322422257
南,117.01103458490705
南北,153.84615384615384
南,112.3665647044135
南北,131.56799067366143
南,206.66666666666666
南,169.54425260538184
南北,143.47826086956522
南北,115.22779648998406
南,108.21765898053611
南,144.98933901918977
南,127.11864406779661
南,144.10705095213586
东,221.97558268590453
北,150.32679738562092
北,337.5
南,229.06456424461965
南,109.7650215464672
南北,229.22636103151862
南,201.13366246114464
南北,139.1425341334029
南北,210.79941624777038
南北,203.58734950331709
南,143.1688028361058
南,136.5546218487395
南,182.37082066869303
南,165.1754989676531
南,157.41145605596853
南,150.60240963855424
南北,108.2374387603965
南,156.39097744360902
南,108.41740701701552
南,118.06981519507185
西,104.53292787227977
南,171.84239597397814
南,160.36888532477946
南,109.89873616453411
南,97.3348783314021
南,172.3409098299353
南,193.2740626207963
南北,157.1558287350702
南,130.89549137751922
北,155.42521994134896
南,111.13010771071978
南,156.94796571290595
南,160.8187134502924
南,122.17470983506414
南,253.077975376197
南北,173.66946778711483
南,150.14299332697806
南,172.61219792865364
南,281.6901408450704
南,337.5
南,149.17276918904258
南,149.41634241245137
南,180.31013342949873
南,140.54054054054055
东,147.02999411880023
南,120.9992193598751
南,150.0
南,113.95881006864988
南,120.57387057387058
南,206.34920634920636
南,131.0344827586207
南,98.4936268829664
南,165.2582159624413
南北,232.8159645232816
南,136.72189158758243
南,148.14814814814815
南,231.4814814814815
南,127.82838671760211
东,143.6646255299105
南,115.64625850340136
南,152.2224477369596
南,155.94541910331384
南,134.27109974424553
北,158.12250332889482
南,629.7229219143576
南,315.31531531531533
南北,133.35948225142184
南,128.93982808022923
南,197.04433497536945
