朝向,单位面积租金（元/月/㎡）
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,28.225806451612904
南,32.91139240506329
南,67.5
南,34.089889656409795
南,39.8576512455516
南,40.70096099491238
南,50.0
南,38.55421686746988
南北,37.4331550802139
南,42.153047989623865
南,40.0
南,35.88409437516821
南北,46.51162790697674
南,48.648648648648646
南,50.561797752808985
南北,37.70170411702609
南,42.622950819672134
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,44.75308641975309
南,62.947420390027155
东,82.34217749313815
南,64.35643564356435
南,81.25
东,68.75
北,86.20689655172414
北,71.98228128460687
北,77.43534148985597
东,82.48556502612044
南,81.9672131147541
南,122.64150943396227
南,50.0
东,64.1025641025641
南,67.66190527333262
南,49.523809523809526
北,107.01754385964912
东,137.5
南,80.51948051948052
南,64.40575626446613
南,80.0
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,78.14535035165407
南,110.0
南,142.04545454545453
南,60.990485484264454
南,66.32313829787235
南,81.42857142857143
东,63.366336633663366
东,105.95358224016145
北,92.5925925925926
南,75.71428571428571
南,78.14535035165407
南北,55.94405594405595
北,61.38933764135703
东,65.59139784946237
南,74.2439130909488
南,98.18181818181819
南,71.6867469879518
南,72.0
东,85.13513513513513
东,69.05681818181819
北,92.5925925925926
南,98.18181818181819
南,105.66417481311098
东,63.366336633663366
东,105.95358224016145
南北,55.94405594405595
北,61.38933764135703
东,65.59139784946237
南,74.2439130909488
南,75.71428571428571
南,78.14535035165407
东,90.9090909090909
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,61.77876209348408
西,118.6046511627907
南,120.93023255813954
西,80.0
南,69.86301369863014
南,68.86792452830188
南,84.45945945945945
南,84.72222222222223
东,73.58490566037736
北,90.0
北,92.06349206349206
南,94.54545454545455
南,73.07692307692308
南,94.82758620689656
东,105.66037735849056
南,83.33333333333333
南,69.44444444444444
南,94.82758620689656
南,69.38312097893277
南,97.14285714285714
南,58.94736842105263
东,98.24561403508773
南,84.45945945945945
西,80.0
南,69.86301369863014
南,68.86792452830188
东,82.8125
南,88.06693086745928
东,98.03921568627452
南,81.9672131147541
南,66.66666666666667
南,43.10344827586207
西,98.48484848484848
北,91.52642456451137
东,47.05882352941177
东,47.05882352941177
南,78.57142857142857
北,90.625
南,48.24561403508772
东,60.0
南,61.386138613861384
南,46.44250417982538
南,48.78048780487805
南,82.25806451612904
南,68.4931506849315
北,52.0
东,117.7730192719486
南,50.0
南,52.72727272727273
南,58.016289188887654
南,70.51282051282051
西,125.0
南,108.33333333333333
南,123.96694214876032
南,98.82352941176471
东,131.31313131313132
南北,55.94405594405595
东,90.9090909090909
南,74.69654528478058
南,64.66666666666667
南,76.19047619047619
东,97.5609756097561
北,103.17460317460318
南,60.0
南,101.05263157894737
东,153.84615384615384
南,124.62747222974802
南北,62.857142857142854
南,77.38095238095238
南北,80.07373696641511
东,73.86363636363636
西,109.7560975609756
南,125.0
西,95.8543014617781
南北,112.24489795918367
北,74.76635514018692
南,114.60123977704849
南北,82.70158511371469
南,87.37864077669903
南,136.2049885077041
南,105.63380281690141
南,178.08219178082192
南,70.24793388429752
北,103.70370370370371
南,87.89808917197452
东,97.74436090225564
南,70.94339622641509
南,115.08804235239958
南,125.0
北,112.14953271028037
南,154.63917525773195
西,64.51612903225806
南,69.28406466512702
南,60.26206993202999
北,151.38859887241594
南,96.49122807017544
南,68.54838709677419
南,116.27906976744185
西,76.19047619047619
南,64.51612903225806
南,70.17543859649123
南北,112.24489795918367
北,74.76635514018692
南,114.60123977704849
南北,82.70158511371469
南,87.37864077669903
南,136.2049885077041
南北,73.91304347826087
南,63.333333333333336
南,174.6031746031746
南,84.21052631578948
北,55.0
南,80.95238095238095
南,101.26582278481013
南,60.645161290322584
南,127.11864406779661
南,74.28571428571429
南,130.0
南,183.6734693877551
南,88.49557522123894
南,63.84615384615385
南,91.95402298850574
南,58.47953216374269
南,89.48310348457733
南,126.2135922330097
南,80.58252427184466
南,72.21750212404417
南,94.27292010370022
南,156.97674418604652
南,92.61208166701746
南,105.63380281690141
南,111.11111111111111
南,196.94085209742005
南,73.92243830319572
南,133.33333333333334
南,97.70114942528735
南,100.33864291985451
南,101.06382978723404
南,77.46478873239437
南,95.50561797752809
南,89.55223880597015
南,65.76063130206049
南,142.85714285714286
南,100.83855217068252
东,65.32663316582915
北,71.53846153846153
南北,117.15481171548117
东,212.24489795918367
南,100.0
南,98.46153846153847
南,74.4
南北,130.43478260869566
南,176.47058823529412
南,179.16666666666666
北,127.45098039215686
南,88.60759493670886
南,64.93506493506493
南,90.22556390977444
南北,172.6027397260274
南,100.86455331412104
南北,68.88238333046323
南,105.26315789473684
南,79.62936151730129
南,59.859154929577464
南,117.60448706350641
东,108.10810810810811
南,76.22677465459742
南北,179.16110447551463
南,186.17021276595744
南,48.78048780487805
南,64.51612903225806
南,99.09909909909909
东,110.49723756906077
南,103.65853658536585
南,47.05882352941177
南北,138.26477704804702
南,88.49557522123894
南,153.59410198648374
南,120.10113780025286
东,103.65853658536585
南,129.31034482758622
东,141.1764705882353
南,60.810810810810814
南,123.28767123287672
南,76.6355140186916
南,98.82352941176471
南,166.66666666666666
南,108.33333333333333
南,106.79611650485437
南,117.74295806539263
南,75.06471095772217
南,222.22222222222223
东,114.58333333333333
北,90.10989010989012
南,48.78048780487805
南,140.70994563479374
南,64.51612903225806
南,48.8235294117647
西,56.03448275862069
西,56.03448275862069
南,189.47368421052633
南北,116.66666666666667
南,82.9531314807134
南北,150.53763440860214
南,66.66666666666667
南,56.03448275862069
西,56.03448275862069
东,253.53444200936787
东,112.82051282051282
南北,86.28127696289904
南,62.82393591958536
东,47.05882352941177
南,92.78350515463917
南,116.66666666666667
北,106.49350649350649
南,76.92307692307692
南,117.26716519374574
东,85.18518518518519
东,138.88888888888889
南北,67.76379477250725
南北,122.22222222222223
南,92.11334327572594
南,76.08695652173913
南北,62.857142857142854
南,136.58536585365854
南北,69.41399970773053
南,106.74157303370787
南,112.87553648068669
南,76.19047619047619
南,83.33333333333333
北,120.15503875968992
南,142.56386861313868
南,94.01709401709402
南,93.78663540445487
南北,96.18320610687023
南,102.24719101123596
南,75.17756664514344
南,87.09677419354838
南,94.01709401709402
南,93.78663540445487
南北,96.18320610687023
南,87.09677419354838
南,85.4368932038835
西,107.4766355140187
南,74.3801652892562
南北,133.85089010841924
南,160.49382716049382
南北,101.85185185185185
南,100.0
北,78.26086956521739
南,142.56386861313868
南,77.77777777777777
南,102.91202927275499
北,90.47619047619048
南,115.76846307385229
南,105.88235294117646
南,92.45283018867924
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
东,86.20689655172414
北,92.0
南北,95.23809523809524
南,102.40963855421687
西,116.88311688311688
南,96.77690818816797
南,103.77358490566037
南,116.50485436893204
南,110.67047864982015
南,120.32520325203252
南,128.2051282051282
南,133.8235294117647
南,115.56240369799691
南北,77.44433688286544
南,121.59110647906896
南,106.25
南,101.06382978723404
南,77.46478873239437
南,95.50561797752809
南,89.55223880597015
南,65.76063130206049
南,142.85714285714286
南,100.83855217068252
东,65.32663316582915
南,90.53555261508461
北,118.27956989247312
南北,122.71029699448694
南,92.78350515463917
南,116.66666666666667
北,106.49350649350649
南,76.92307692307692
南,117.26716519374574
南,67.84720808738722
东,100.0
南,235.8490566037736
南,254.80303725220406
南,88.23529411764706
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
东,115.24720525527256
东,95.50561797752809
南,80.95238095238095
南,67.85714285714286
北,159.6638655462185
南,102.5
西,116.88311688311688
北,92.0
南北,95.23809523809524
南,100.91743119266054
南,110.67047864982015
南,105.26315789473684
南北,84.21052631578948
东,115.94202898550725
南,84.83033932135729
南北,92.10526315789474
东,297.979797979798
南,136.64596273291926
南,209.87276463643914
北,99.00990099009901
南,137.36263736263737
南,130.43478260869566
南,177.63251385533607
北,209.4240837696335
东,96.7741935483871
南,73.07692307692308
南北,96.5909090909091
北,94.38909281594127
东,95.50561797752809
南,80.95238095238095
南,67.85714285714286
北,159.6638655462185
南,102.5
南,96.49122807017544
南北,96.5909090909091
南,88.88888888888889
南,120.0
南,223.60645264334772
南,106.02205258693809
南,94.44444444444444
南,112.78195488721805
南,105.72139303482587
南,120.25316455696202
北,126.4367816091954
南,91.91176470588235
南,103.31623931623932
南,95.1923076923077
南北,95.23809523809524
南,134.8314606741573
南,98.11320754716981
南,115.38461538461539
南,116.27906976744185
南,88.40755884628136
南,99.00990099009901
南,62.35294117647059
南,102.5
南北,67.84260515603799
南北,76.13636363636364
北,45.833333333333336
南,133.33333333333334
南,136.36363636363637
西,65.08062766649795
南,82.26867982965544
北,62.4203821656051
南,73.33333333333333
南,140.15151515151516
西,145.50745725718443
南,66.22516556291392
南,145.63106796116506
北,88.54166666666667
南,94.05940594059406
北,64.23357664233576
南北,123.28556017876406
北,157.14285714285714
南,111.11111111111111
南,116.82242990654206
南,75.0
西,102.56410256410257
南,200.0
南,101.15434963703439
南北,140.49586776859505
北,140.625
北,181.60919540229884
南北,105.27054530142466
南,81.19658119658119
南,69.67213114754098
南,120.37037037037037
南,76.19047619047619
南,88.54166666666667
南,91.39784946236558
北,106.72814207650273
南,104.16666666666667
南,100.0
南,92.3913043478261
南,131.57894736842104
南,92.69662921348315
南,82.52427184466019
西,226.95035460992906
东,84.82142857142857
东,86.79613757187805
南,96.15384615384616
南,91.11111111111111
南,129.31034482758622
北,138.3177570093458
南北,86.47118937190473
南,102.15053763440861
南北,151.35135135135135
南北,272.0
北,123.80952380952381
南,168.53932584269663
南,100.0
南,104.65116279069767
南,100.0
西,75.47169811320755
南,120.25316455696202
南,192.30769230769232
南北,136.36363636363637
南北,91.39784946236558
南,92.3076923076923
南,115.38461538461539
北,86.13138686131387
西,93.76465072667605
南,91.95402298850574
东,90.55118110236221
南,98.18989071038251
南,80.89668615984407
东,81.43939393939394
南,99.17355371900827
南,149.2537313432836
南北,88.67392180572351
南,107.14285714285714
北,89.88764044943821
南北,79.04761904761905
南北,130.43478260869566
南,117.87617876178761
南,78.78787878787878
东,172.2922703422351
南,134.8314606741573
北,70.22900763358778
北,80.76923076923077
南,99.11003236245955
南,109.74822466107166
南,122.65978050355068
南,83.10426388800101
西,172.54901960784315
南,92.69662921348315
南,82.52427184466019
西,226.95035460992906
南,159.42028985507247
东,111.11111111111111
南,103.67170626349892
北,248.70466321243524
南,137.68115942028984
南,94.73684210526316
南,182.18623481781376
南,160.19417475728156
南,97.0873786407767
南,107.4766355140187
南,164.7058823529412
南,178.08219178082192
南,144.65408805031447
南北,114.02631578947368
南北,87.10801393728224
北,101.01010101010101
北,159.5744680851064
南,173.91304347826087
南,169.17293233082708
南北,68.96551724137932
南,179.85611510791367
西,93.22033898305085
南,110.73825503355705
南,102.83611171249188
南北,102.56410256410257
北,120.74864157778225
南,94.44444444444444
南,105.58865676144505
西,95.93246354566385
南,88.88888888888889
南北,85.03937007874016
南,103.96039603960396
东,94.89016463443564
东,246.4788732394366
西,103.37078651685393
南,120.37037037037037
北,71.10091743119266
南,130.76923076923077
南,118.81188118811882
南,86.73469387755102
南,182.18623481781376
南,94.44444444444444
南北,185.1851851851852
南,118.15252416756177
北,102.04081632653062
东,80.0
东,70.0
南,184.6153846153846
北,144.14414414414415
南北,88.49557522123894
南,90.9090909090909
南,84.41558441558442
南,105.88235294117646
北,176.1904761904762
北,193.87755102040816
南北,84.11214953271028
北,108.92167541340727
南,113.6978884677856
南,205.17241379310346
南,94.44444444444444
南,158.53658536585365
南北,99.05660377358491
北,110.52631578947368
南,145.17029592406476
东,84.82142857142857
南,96.15384615384616
南,91.11111111111111
南,129.31034482758622
北,138.3177570093458
南北,86.47118937190473
南,102.15053763440861
南北,151.35135135135135
南北,272.0
北,123.80952380952381
南,168.53932584269663
南,100.0
南,104.65116279069767
南,100.0
西,75.47169811320755
南,120.25316455696202
南,192.30769230769232
南北,136.36363636363637
南,91.95402298850574
南,92.22222222222223
东,77.51937984496124
东,91.95402298850574
南,80.18867924528301
南,136.36363636363637
东,110.16949152542372
南,73.27586206896552
南,176.47058823529412
南,121.15093387178193
南北,80.0
南北,93.4065934065934
南,149.64459408903852
南,111.11111111111111
北,91.02946044356173
南,101.85185185185185
南,81.73076923076923
南北,359.2814371257485
南,90.9090909090909
南,134.32835820895522
南,89.24731182795699
南,125.0
南北,100.0
南北,91.39784946236558
南,169.78569272562632
北,109.39145936309862
南,170.73170731707316
南,140.0070003500175
南,95.23809523809524
北,95.02090459901179
北,111.11111111111111
北,90.52631578947368
北,88.46153846153847
东,86.79613757187805
南,96.15384615384616
南,127.27272727272727
南,109.74822466107166
南,122.65978050355068
南,83.10426388800101
西,172.54901960784315
南,92.69662921348315
南,82.52427184466019
西,226.95035460992906
南,159.42028985507247
东,111.11111111111111
南,106.79611650485437
东,108.97435897435898
南,89.55223880597015
北,89.79591836734694
南,86.3157894736842
南,160.37735849056602
西,83.01886792452831
北,158.85623510722797
南,151.54298310066127
南,133.96481732070365
南,207.51584666465436
南,173.91304347826087
南,180.78724628153506
南,102.08333333333333
南,150.9433962264151
南,104.76190476190476
南,81.81818181818181
东,86.95652173913044
南,113.0952380952381
南,93.25842696629213
南,140.49586776859505
西,209.18367346938774
南北,134.8314606741573
南,76.15750757247945
南,80.3616273229533
北,92.56234346074268
南,180.85106382978722
南,92.05714285714286
南,95.04132231404958
南,80.50847457627118
南,94.44444444444444
南,136.0
南,94.44444444444444
南,158.53658536585365
南,110.73825503355705
南,102.83611171249188
北,120.74864157778225
南,94.44444444444444
南,105.58865676144505
西,95.93246354566385
南,88.88888888888889
南北,85.03937007874016
南,103.96039603960396
北,177.5147928994083
东,94.89016463443564
东,246.4788732394366
西,103.37078651685393
南,120.37037037037037
南,95.50561797752809
南,91.95402298850574
南,92.22222222222223
东,77.51937984496124
东,91.95402298850574
南,80.18867924528301
南,136.36363636363637
东,110.16949152542372
南,73.27586206896552
南,176.47058823529412
南,121.15093387178193
南北,80.0
南北,93.4065934065934
南,149.64459408903852
南,111.11111111111111
南,125.0
南,99.00990099009901
南,101.01010101010101
西,81.26777732629013
南,79.36507936507937
北,94.44444444444444
南北,118.75
北,79.16666666666667
南北,137.93103448275863
南,211.3821138211382
南,203.2520325203252
南,93.75
南,96.7741935483871
南,93.75
南北,88.88888888888889
南,103.65853658536585
南,142.85714285714286
南,98.73440445202405
南,140.0070003500175
南,95.23809523809524
北,95.02090459901179
北,111.11111111111111
北,90.52631578947368
北,88.46153846153847
南,98.36065573770492
南,180.327868852459
北,109.375
北,129.62962962962962
南,82.75862068965517
南,135.71428571428572
东,101.36727958510136
北,104.59770114942529
南,114.53660398969171
南北,82.4074074074074
南,105.88235294117646
南,89.79591836734694
南北,111.11111111111111
南北,187.4015748031496
南,99.50248756218906
南,138.0952380952381
南,102.23953261927946
南北,134.54545454545453
南,152.30769230769232
北,75.47169811320755
南,80.32786885245902
南,222.67206477732793
南,83.33333333333333
南,180.43478260869566
南,96.55172413793103
西,80.95238095238095
南,206.61157024793388
南北,105.65568676196395
西,120.0
南,117.3913043478261
东,98.83720930232558
南北,99.05660377358491
北,110.52631578947368
南,145.17029592406476
北,162.7906976744186
南,96.5909090909091
南,112.82051282051282
南,76.92307692307692
南,111.6504854368932
南,204.91803278688525
南,95.50561797752809
南,91.95402298850574
南,92.22222222222223
东,77.51937984496124
东,91.95402298850574
南,80.18867924528301
南,136.36363636363637
东,110.16949152542372
南,73.27586206896552
南,176.47058823529412
南,121.15093387178193
南北,80.0
南,76.19047619047619
南,94.48818897637796
南北,84.070796460177
南,225.88093564903122
南,90.9090909090909
南,133.68542663805908
南北,95.32710280373831
南,94.44444444444444
南,138.88888888888889
南北,95.23809523809524
南,134.8314606741573
南,98.11320754716981
南,115.38461538461539
南,116.27906976744185
南,88.40755884628136
南,99.00990099009901
南,120.37037037037037
南,76.19047619047619
南,88.54166666666667
南,91.39784946236558
北,106.72814207650273
南,104.16666666666667
南,100.0
南,92.3913043478261
南,131.57894736842104
南,92.78350515463917
南,137.68115942028984
北,148.93617021276594
南,95.23809523809524
北,133.23464100666172
北,137.984496124031
北,168.73449131513647
南,97.22222222222223
南,98.03921568627452
南,83.07692307692308
南,121.7948717948718
南,100.0
南,146.6022766471197
北,103.30578512396694
北,129.49640287769785
南,96.96186166774402
南,107.95454545454545
南,84.90566037735849
南,81.63265306122449
南,83.33333333333333
北,90.42553191489361
南,94.33962264150944
南,94.48818897637796
南,93.75
南,86.14232209737828
南,138.46153846153845
北,178.16091954022988
东,85.0
南,77.35849056603773
南,133.33333333333334
南北,157.30337078651687
南,92.10526315789474
南,122.62994057164418
南,99.13793103448276
东,88.54166666666667
南,103.65853658536585
西,146.59685863874344
南,95.65217391304348
南,102.93303818483675
南,89.5104895104895
南,89.47368421052632
南,134.8314606741573
南,92.3913043478261
南,92.3913043478261
南,131.57894736842104
南,92.78350515463917
南,137.68115942028984
北,148.93617021276594
南,95.23809523809524
北,133.23464100666172
北,137.984496124031
北,168.73449131513647
南,97.22222222222223
南,98.03921568627452
南,83.07692307692308
南,121.7948717948718
南,100.0
南,146.6022766471197
东,106.87022900763358
南,90.86391708667566
南,111.80507363713471
东,106.81586978636827
南,118.18181818181819
南,83.33333333333333
南,158.3531274742676
南,125.6544502617801
南,121.32934763495693
南,107.52688172043011
南,126.86567164179104
东,104.14358519831598
北,81.203007518797
南,137.48854262144823
北,77.27272727272727
南,95.0
南,112.5
南,83.01886792452831
东,136.8421052631579
南,180.55555555555554
南,78.26086956521739
南,101.11223458038423
南,102.22222222222223
南,122.80701754385964
南,87.93356130923303
南,113.4687393623057
南,65.92440668033987
南,91.11111111111111
北,128.7128712871287
南,90.42553191489361
南,114.03508771929825
北,92.3913043478261
南北,187.0503597122302
南,111.11111111111111
南,85.85858585858585
北,106.79611650485437
北,128.88443362451667
南,98.83720930232558
南,80.72843330517225
北,84.90566037735849
南,95.65217391304348
南北,91.83673469387755
北,133.33333333333334
北,172.41379310344828
南,117.6470588235294
南,150.0
南北,75.47169811320755
南,90.47619047619048
南,102.80373831775701
南,109.61339060879868
东,144.11764705882354
南北,116.66666666666667
北,94.54774661203908
南,134.8314606741573
南,103.77358490566037
北,76.92307692307692
南,219.5121951219512
北,84.070796460177
北,92.3913043478261
南,88.0
南,104.65116279069767
北,122.22222222222223
南,101.76991150442478
南,83.33333333333333
南,158.3531274742676
南,272.0
南,118.15252416756177
北,102.04081632653062
东,80.0
东,70.0
南,184.6153846153846
北,144.14414414414415
南北,88.49557522123894
南,90.9090909090909
南,98.79518072289157
南北,100.91743119266054
东,115.78947368421052
东,102.15053763440861
南,98.40240796480667
北,136.69064748201438
南,76.99115044247787
南,146.92918013517485
南,150.9433962264151
南,87.96296296296296
南,151.54298310066127
南,133.96481732070365
南,173.91304347826087
南,180.78724628153506
南,102.08333333333333
南,150.9433962264151
南,104.76190476190476
南,81.81818181818181
东,86.95652173913044
南,180.85106382978722
南,92.05714285714286
南,95.04132231404958
北,85.85858585858585
南,92.3076923076923
南,115.38461538461539
北,86.13138686131387
南,103.6036036036036
南,118.75
南,89.79591836734694
南,175.0
南,215.8273381294964
北,128.44036697247705
南,89.18436841251824
南,67.46031746031746
北,112.0
南,111.11111111111111
北,88.00993994615862
南,89.88764044943821
南,98.76543209876543
南,187.9699248120301
南,92.10526315789474
南北,74.83850638096739
南,97.0873786407767
南,101.85185185185185
南,81.73076923076923
南,125.0
南,94.11764705882354
北,178.16091954022988
南,88.1946658165976
北,111.8881118881119
北,111.84210526315789
南,89.28571428571429
南,78.84615384615384
南,95.50561797752809
北,74.76635514018692
南,96.07843137254902
西,179.85611510791367
北,163.46153846153845
南,96.49122807017544
东,210.0
南,207.51584666465436
南,113.0952380952381
南,93.25842696629213
南,140.49586776859505
西,209.18367346938774
南,118.18181818181819
南北,359.2814371257485
南,90.9090909090909
南,89.24731182795699
南,125.0
南北,91.39784946236558
南,169.78569272562632
北,109.39145936309862
北,95.02090459901179
北,111.11111111111111
北,90.52631578947368
北,88.46153846153847
南北,468.75
南,182.77057582152545
北,153.0612244897959
南,108.88888888888889
北,87.23404255319149
南,149.2537313432836
北,103.30578512396694
北,129.49640287769785
南,96.96186166774402
南,107.95454545454545
南,84.90566037735849
南,81.63265306122449
南,83.33333333333333
北,90.42553191489361
南,94.48818897637796
南,86.14232209737828
北,178.16091954022988
东,85.0
南,150.0
西,90.9090909090909
南,124.64589235127478
南,128.36185819070906
东,134.9730053989202
南,82.45877061469265
北,113.01494713816987
北,84.2290585618977
东,113.57646858794526
南,192.17153838373622
西,96.30790665273423
南,69.95884773662551
北,78.00717666025275
南,80.71898144295581
南,145.63106796116506
南,75.17756664514344
南北,96.18320610687023
南,94.01709401709402
南,87.09677419354838
南,93.78663540445487
南,102.24719101123596
南,105.26315789473684
南,104.99300046663555
南,98.36065573770492
南,113.63636363636364
北,84.2290585618977
南,98.85057471264368
南,84.41558441558442
南,105.88235294117646
西,93.22033898305085
南,110.73825503355705
南,102.83611171249188
北,120.74864157778225
南,94.44444444444444
南,105.58865676144505
西,95.93246354566385
南,88.88888888888889
南北,85.03937007874016
南,103.96039603960396
北,177.5147928994083
东,94.89016463443564
东,246.4788732394366
西,103.37078651685393
南,120.37037037037037
北,71.10091743119266
南,130.76923076923077
南,89.88764044943821
南,118.81188118811882
南,97.34513274336283
南,94.82758620689656
南,89.36170212765957
南,126.66666666666667
南,131.90954773869348
南北,87.62961881115817
北,179.48717948717947
北,132.6530612244898
北,205.88235294117646
南北,140.8284023668639
南,77.8443113772455
南北,146.9387755102041
南北,102.36220472440945
南,109.02255639097744
南,81.25
南,104.76190476190476
南北,85.1063829787234
南北,92.92274446245273
南,107.89980732177264
南,131.2727489707023
南,203.9059313969822
北,71.53846153846153
南北,117.15481171548117
东,212.24489795918367
南,100.0
南北,66.66666666666667
南,208.33333333333334
南,65.94594594594595
南,59.96282304970918
南,174.1573033707865
南,77.77777777777777
南北,96.0
南北,215.83863119064438
南,70.70866141732283
南,66.97674418604652
东,110.29411764705883
南,151.68539325842696
南,58.8235294117647
南北,113.63636363636364
南,89.36170212765957
南北,319.4888178913738
南,126.66666666666667
南,110.22117716217208
北,132.6530612244898
北,179.48717948717947
南,109.02255639097744
南,78.78787878787878
南北,162.96296296296296
南,185.1851851851852
南,73.87387387387388
南,161.76470588235293
南,208.33333333333334
南,103.44827586206897
南,74.07407407407408
南,130.88235294117646
南,208.33333333333334
南,65.94594594594595
南,59.96282304970918
南,174.1573033707865
南,151.68539325842696
南,58.8235294117647
东,110.29411764705883
南北,144.53125
东,77.8443113772455
南,62.893081761006286
南北,66.66666666666667
南,148.64864864864865
西,78.94736842105263
南,82.75862068965517
南,168.53932584269663
南,163.04347826086956
南,253.96825396825398
南,95.65217391304348
北,81.9672131147541
南,100.0
南北,98.21428571428571
南,109.17030567685589
南北,189.1891891891892
南,204.6783625730994
南,117.76348342404751
南,93.79310344827586
南,182.4817518248175
南北,115.11627906976744
南,163.3986928104575
南,158.3873290136789
南北,87.96296296296296
南,75.11737089201878
南,139.31523022432114
南,120.83333333333333
南,68.0
南,184.35754189944134
南,141.24293785310735
南,92.02127659574468
南北,91.30434782608695
北,69.3069306930693
南,95.338363455577
南,107.9136690647482
南,95.40229885057471
南北,166.66666666666666
南北,102.43163801549835
北,139.1304347826087
南北,142.85714285714286
南,115.38461538461539
南,80.35714285714286
南北,78.28282828282828
南,121.84873949579831
南,178.0104712041885
南,99.17355371900827
南北,99.17355371900827
南,77.27272727272727
南,142.85714285714286
北,90.29126213592232
南,125.13235152565213
南,147.60147601476015
南北,94.9367088607595
南,155.03100775193798
南,93.4065934065934
东,132.4503311258278
南北,152.19872805348697
东,296.2962962962963
南,68.33333333333333
